北京大学,教育部,北京市,本科
黑龙江信息技术职业学院,黑龙江省,哈尔滨市,专科
黑龙江生态工程职业学院,黑龙江省,哈尔滨市,专科
七台河职业学院,黑龙江省,七台河市,专科
黑龙江艺术职业学院,黑龙江省,哈尔滨市,专科
哈尔滨华夏计算机职业技术学院,黑龙江省教育厅,哈尔滨市,专科
黑龙江生物科技职业学院,黑龙江省,哈尔滨市,专科
黑龙江公安警官职业学院,黑龙江省,哈尔滨市,专科
黑龙江农垦科技职业学院,黑龙江省,绥化市,专科
黑龙江商业职业学院,黑龙江省,牡丹江市,专科
哈尔滨科学技术职业学院,黑龙江省,哈尔滨市,专科
黑龙江民族职业学院,黑龙江省,哈尔滨市,专科
哈尔滨铁道职业技术学院,黑龙江省,哈尔滨市,专科
黑龙江粮食职业学院,黑龙江省,哈尔滨市,专科
哈尔滨江南职业技术学院,黑龙江省教育厅,哈尔滨市,专科
哈尔滨应用职业技术学院,黑龙江省教育厅,哈尔滨市,专科
黑龙江交通职业技术学院,黑龙江省,齐齐哈尔市,专科
佳木斯职业学院,黑龙江省,佳木斯市,专科
齐齐哈尔理工职业学院,黑龙江省教育厅,齐齐哈尔市,专科
哈尔滨工程技术职业学院,黑龙江省教育厅,哈尔滨市,专科
哈尔滨职业技术学院,黑龙江省,哈尔滨市,专科
哈尔滨电力职业技术学院,黑龙江省,哈尔滨市,专科
复旦大学,教育部,上海市,本科
同济大学,教育部,上海市,本科
上海交通大学,教育部,上海市,本科
华东理工大学,教育部,上海市,本科
东华大学,教育部,上海市,本科
华东师范大学,教育部,上海市,本科
上海外国语大学,教育部,上海市,本科
上海财经大学,教育部,上海市,本科
上海大学,上海市,上海市,本科
上海理工大学,上海市,上海市,本科
上海海事大学,上海市,上海市,本科
上海工程技术大学,上海市,上海市,本科
上海海洋大学,上海市,上海市,本科
上海中医药大学,上海市,上海市,本科
上海师范大学,上海市,上海市,本科
华东政法大学,上海市,上海市,本科
上海海关学院,海关总署,上海市,本科
上海建桥学院,上海市教委,上海市,本科
上海政法学院,上海市,上海市,本科
上海电机学院,上海市,上海市,本科
上海第二工业大学,上海市,上海市,本科
上海电力学院,上海市,上海市,本科
上海应用技术学院,上海市,上海市,本科
上海对外贸易学院,上海市,上海市,本科
上海立信会计学院,上海市,上海市,本科
上海金融学院,上海市,上海市,本科
上海商学院,上海市,上海市,本科
上海体育学院,上海市,上海市,本科
上海音乐学院,上海市,上海市,本科
上海戏剧学院,上海市,上海市,本科
上海杉达学院,上海市教委,上海市,本科
上海出版印刷高等专科学校,上海市,上海市,专科
上海医疗器械高等专科学校,上海市,上海市,专科
上海医药高等专科学校,上海市,上海市,专科
上海旅游高等专科学校,上海市,上海市,专科
上海公安高等专科学校,上海市,上海市,专科
上海民航职业技术学院,交通运输部,上海市,专科
上海电影艺术职业学院,上海市教委,上海市,专科
上海健康职业技术学院,上海市,上海市,专科
上海东海职业技术学院,上海市教委,上海市,专科
上海新侨职业技术学院,上海市教委,上海市,专科
上海工会管理职业学院,上海市,上海市,专科
上海工艺美术职业学院,上海市,上海市,专科
上海震旦职业学院,上海市教委,上海市,专科
上海立达职业技术学院,上海市教委,上海市,专科
上海中华职业技术学院,上海市教委,上海市,专科
上海兴韦信息技术职业学院,上海市教委,上海市,专科
上海邦德职业技术学院,上海市教委,上海市,专科
上海农林职业技术学院,上海市,上海市,专科
上海思博职业技术学院,上海市教委,上海市,专科
上海欧华职业技术学院,上海市教委,上海市,专科
上海民远职业技术学院,上海市教委,上海市,专科
上海交通职业技术学院,上海市,上海市,专科
上海建峰职业技术学院,上海市,上海市,专科
上海城市管理职业技术学院,上海市,上海市,专科
上海体育职业学院,上海市,上海市,专科
上海电子信息职业技术学院,上海市,上海市,专科
上海行健职业学院,上海市,上海市,专科
上海济光职业技术学院,上海市教委,上海市,专科
上海工商外国语职业学院,上海市教委,上海市,专科
上海海事职业技术学院,上海市,上海市,专科
上海科学技术职业学院,上海市,上海市,专科
上海中侨职业技术学院,上海市教委,上海市,专科
南京大学,教育部,南京市,本科
东南大学,教育部,南京市,本科
中国矿业大学,教育部,徐州市,本科
河海大学,教育部,南京市,本科
江南大学,教育部,无锡市,本科
南京农业大学,教育部,南京市,本科
中国药科大学,教育部,南京市,本科
南京理工大学,工业和信息化部,南京市,本科
南京航空航天大学,工业和信息化部,南京市,本科
苏州大学,江苏省,苏州市,本科
扬州大学,江苏省,扬州市,本科
江苏大学,江苏省,镇江市,本科
江苏科技大学,江苏省,镇江市,本科
南京邮电大学,江苏省,南京市,本科
南京工业大学,江苏省,南京市,本科
常州大学,江苏省,常州市,本科
南京林业大学,江苏省,南京市,本科
南京医科大学,江苏省,南京市,本科
南京中医药大学,江苏省,南京市,本科
南京师范大学,江苏省,南京市,本科
江苏师范大学,江苏省,徐州市,本科
南京财经大学,江苏省,南京市,本科
南通大学,江苏省,南通市,本科
西交利物浦大学,江苏省教育厅,苏州市,本科
南京森林警察学院,国家林业局,南京市,本科
南京信息工程大学,江苏省,南京市,本科
金陵科技学院,江苏省,南京市,本科
徐州工程学院,江苏省,徐州市,本科
盐城工学院,江苏省,盐城市,本科
淮阴工学院,江苏省,淮安市,本科
常州工学院,江苏省,常州市,本科
南京工程学院,江苏省,南京市,本科
淮海工学院,江苏省,连云港市,本科
徐州医学院,江苏省,徐州市,本科
盐城师范学院,江苏省,盐城市,本科
南京晓庄学院,江苏省,南京市,本科
苏州科技学院,江苏省,苏州市,本科
江苏技术师范学院,江苏省,常州市,本科
淮阴师范学院,江苏省,淮阴市,本科
南京审计学院,江苏省,南京市,本科
江苏警官学院,江苏省,南京市,本科
南京体育学院,江苏省,南京市,本科
南京艺术学院,江苏省,南京市,本科
常熟理工学院,江苏省,苏州市,本科
三江学院,江苏省教育厅,南京市,本科
无锡太湖学院,江苏省教育厅,无锡市,本科
连云港师范高等专科学校,江苏省,连云港市,专科
泰州师范高等专科学校,江苏省,泰州市,专科
徐州幼儿师范高等专科学校,江苏省,徐州市,专科
镇江市高等专科学校,江苏省,镇江市,专科
江苏畜牧兽医职业技术学院,江苏省,泰州市,专科
无锡职业技术学院,江苏省,无锡市,专科
南通纺织职业技术学院,江苏省,南通市,专科
苏州工艺美术职业技术学院,江苏省,苏州市,专科
南京工业职业技术学院,江苏省,南京市,专科
无锡商业职业技术学院,江苏省,无锡市,专科
泰州职业技术学院,江苏省,泰州市,专科
南通职业大学,江苏省,南通市,专科
连云港职业技术学院,江苏省,连云港市,专科
民办明达职业技术学院,江苏省教育厅,盐城市,专科
苏州职业大学,江苏省,苏州市,专科
江苏城市职业学院,江苏省,南京市,专科
沙洲职业工学院,江苏省,张家港市,专科
扬州市职业大学,江苏省,扬州市,专科
江苏建筑职业技术学院,江苏省,徐州市,专科
南通航运职业技术学院,江苏省,南通市,专科
宿迁职业技术学院,江苏省,宿迁市,专科
江苏信息职业技术学院,江苏省,无锡市,专科
江苏农林职业技术学院,江苏省,镇江市,专科
江苏食品职业技术学院,江苏省,淮阴市,专科
徐州工业职业技术学院,江苏省,徐州市,专科
常州机电职业技术学院,江苏省,常州市,专科
常州轻工职业技术学院,江苏省,常州市,专科
南京旅游职业学院,江苏省,南京市,专科
常州工程职业技术学院,江苏省,常州市,专科
南京信息职业技术学院,江苏省,南京市,专科
苏州高博软件技术职业学院,江苏省教育厅,苏州市,专科
盐城卫生职业技术学院,江苏省,盐城市,专科
苏州工业职业技术学院,江苏省,苏州市,专科
江阴职业技术学院,江苏省,无锡市,专科
南京城市职业学院,江苏省,南京市,专科
徐州生物工程职业技术学院,江苏省,徐州市,专科
苏州信息职业技术学院,江苏省教育厅,苏州市,专科
南京机电职业技术学院,江苏省,南京市,专科
江苏建康职业学院,江苏省,南京市,专科
苏州卫生职业技术学院,江苏省,苏州市,专科
江苏海事职业技术学院,江苏省,南京市,专科
苏州经贸职业技术学院,江苏省,苏州市,专科
江苏经贸职业技术学院,江苏省,南京市,专科
南京特殊教育职业技术学院,江苏省,南京市,专科
扬州环境资源职业技术学院,江苏省,扬州市,专科
金肯职业技术学院,江苏省教育厅,南京市,专科
应天职业技术学院,江苏省教育厅,南京市,专科
南京化工职业技术学院,江苏省,南京市,专科
炎黄职业技术学院,江苏省教育厅,盐城市,专科
苏州农业职业技术学院,江苏省,苏州市,专科
无锡工艺职业技术学院,江苏省,无锡市,专科
常州纺织服装职业技术学院,江苏省,常州市,专科
紫琅职业技术学院,江苏省教育厅,南通市,专科
常州信息职业技术学院,江苏省,常州市,专科
健雄职业技术学院,江苏省,苏州市,专科
江苏财经职业技术学院,江苏省,淮安市,专科
盐城纺织职业技术学院,江苏省,盐城市,专科
扬州工业职业技术学院,江苏省,扬州市,专科
江海职业技术学院,江苏省教育厅,扬州市,专科
南京铁道职业技术学院,江苏省,南京市,专科
九州职业技术学院,江苏省教育厅,徐州市,专科
江苏联合职业技术学院,江苏省,南京市,专科
金山职业技术学院,江苏省教育厅,镇江市,专科
无锡科技职业学院,江苏省,无锡市,专科
硅湖职业技术学院,江苏省教育厅,苏州市,专科
无锡城市职业技术学院,江苏省,无锡市,专科
苏州托普信息职业技术学院,江苏省教育厅,苏州市,专科
正德职业技术学院,江苏省教育厅,南京市,专科
江南影视艺术职业学院,江苏省教育厅,无锡市,专科
南通农业职业技术学院,江苏省,南通市,专科
苏州工业园区职业技术学院,江苏省,苏州市,专科
太湖创意职业技术学院,江苏省教育厅,无锡市,专科
淮安信息职业技术学院,江苏省,淮安市,专科
无锡南洋职业技术学院,江苏省教育厅,无锡市,专科
钟山职业技术学院,江苏省教育厅,南京市,专科
南京交通职业技术学院,江苏省,南京市,专科
建东职业技术学院,江苏省教育厅,常州市,专科
南京视觉艺术职业学院,江苏省教育厅,南京市,专科
昆山登云科技职业学院,江苏省教育厅,昆山市,专科
苏州港大思培科技职业学院,江苏省教育厅,苏州市,专科
宿迁泽达职业技术学院,江苏省教育厅,宿迁市,专科
苏州工业园区服务外包职业学院,江苏省,苏州市,专科
浙江大学,教育部,杭州市,本科
宁波大学,浙江省,宁波市,本科
浙江工业大学,浙江省,杭州市,本科
杭州电子科技大学,浙江省,杭州市,本科
浙江理工大学,浙江省,杭州市,本科
浙江农林大学,浙江省,杭州市,本科
浙江中医药大学,浙江省,杭州市,本科
浙江师范大学,浙江省,金华市,本科
杭州师范大学,浙江省,杭州市,本科
浙江工商大学,浙江省,杭州市,本科
宁波诺丁汉大学,浙江省教育厅,宁波市,本科
温州大学,浙江省,温州市,本科
公安海警学院,公安部,宁波市,本科
宁波大红鹰学院,浙江省教育厅,宁波市,本科
浙江越秀外国语学院,浙江省教育厅,绍兴市,本科
宁波工程学院,浙江省,宁波市,本科
中国计量学院,浙江省,杭州市,本科
嘉兴学院,浙江省,嘉兴市,本科
浙江科技学院,浙江省,杭州市,本科
浙江海洋学院,浙江省,舟山市,本科
温州医学院,浙江省,温州市,本科
绍兴文理学院,浙江省,绍兴市,本科
台州学院,浙江省,台州市,本科
湖州师范学院,浙江省,湖州市,本科
浙江传媒学院,浙江省,杭州市,本科
浙江外国语学院,浙江省,杭州市,本科
浙江财经学院,浙江省,杭州市,本科
浙江警察学院,浙江省,杭州市,本科
中国美术学院,浙江省,杭州市,本科
丽水学院,浙江省,丽水市,本科
浙江树人学院,浙江省教育厅,杭州市,本科
浙江万里学院,浙江省,宁波市,本科
衢州学院,浙江省,衢州市,本科
浙江水利水电专科学校,浙江省,杭州市,专科
浙江医药高等专科学校,浙江省,宁波市,专科
浙江医学高等专科学校,浙江省,杭州市,专科
宁波职业技术学院,浙江省,宁波市,专科
金华职业技术学院,浙江省,金华市,专科
浙江交通职业技术学院,浙江省,杭州市,专科
温州职业技术学院,浙江省,温州市,专科
台州职业技术学院,浙江省,台州市,专科
浙江旅游职业学院,浙江省,杭州市,专科
宁波城市职业技术学院,浙江省,宁波市,专科
浙江工商职业技术学院,浙江省,宁波市,专科
浙江经济职业技术学院,浙江省,杭州市,专科
浙江机电职业技术学院,浙江省,杭州市,专科
杭州万向职业技术学院,浙江省教育厅,杭州市,专科
浙江商业职业技术学院,浙江省,杭州市,专科
浙江汽车职业技术学院,浙江省教育厅,台州市,专科
浙江横店影视职业学院,浙江省教育厅,金华市,专科
浙江警官职业学院,浙江省,杭州市,专科
嘉兴南洋职业技术学院,浙江省教育厅,嘉兴市,专科
浙江工业职业技术学院,浙江省,绍兴市,专科
杭州科技职业技术学院,浙江省,杭州市,专科
浙江建设职业技术学院,浙江省,杭州市,专科
浙江经贸职业技术学院,浙江省,杭州市,专科
浙江育英职业技术学院,浙江省教育厅,杭州市,专科
温州科技职业学院,浙江省,温州市,专科
浙江长征职业技术学院,浙江省教育厅,杭州市,专科
绍兴职业技术学院,浙江省教育厅,绍兴市,专科
杭州职业技术学院,浙江省,杭州市,专科
浙江纺织服装职业技术学院,浙江省,宁波市,专科
台州科技职业学院,浙江省,台州市,专科
浙江邮电职业技术学院,浙江省,绍兴市,专科
浙江同济科技职业学院,浙江省,杭州市,专科
浙江广厦建设职业技术学院,浙江省教育厅,金华市,专科
浙江体育职业技术学院,浙江省,杭州市,专科
宁波卫生职业技术学院,浙江省,宁波市,专科
浙江工贸职业技术学院,浙江省,温州市,专科
浙江国际海运职业技术学院,浙江省,舟山市,专科
嘉兴职业技术学院,浙江省,嘉兴市,专科
湖州职业技术学院,浙江省,湖州市,专科
衢州职业技术学院,浙江省,衢州市,专科
丽水职业技术学院,浙江省,丽水市,专科
浙江金融职业学院,浙江省,杭州市,专科
义乌工商职业技术学院,浙江省,金华市,专科
浙江东方职业技术学院,浙江省教育厅,温州市,专科
浙江艺术职业学院,浙江省,杭州市,专科
浙江农业商贸职业学院,浙江省,绍兴市,专科
浙江电力职业技术学院,浙江省,杭州市,专科
合肥工业大学,教育部,合肥市,本科
中国科学技术大学,中国科学院,合肥市,本科
安徽大学,安徽省,合肥市,本科
安徽理工大学,安徽省,淮南市,本科
安徽工业大学,安徽省,马鞍山,本科
安徽工程大学,安徽省,芜湖市,本科
安徽农业大学,安徽省,合肥市,本科
安徽医科大学,安徽省,合肥市,本科
安徽师范大学,安徽省,芜湖市,本科
淮北师范大学,安徽省,淮北市,本科
安徽财经大学,安徽省,蚌埠市,本科
安徽三联学院,安徽省教育厅,合肥市,本科
安徽建筑工业学院,安徽省,合肥市,本科
安徽文达信息工程学院,安徽省教育厅,合肥市,本科
安徽中医学院,安徽省,合肥市,本科
皖南医学院,安徽省,芜湖市,本科
蚌埠医学院,安徽省,蚌埠市,本科
淮南师范学院,安徽省,淮南市,本科
安徽科技学院,安徽省,滁州市,本科
阜阳师范学院,安徽省,阜阳市,本科
安庆师范学院,安徽省,安庆市,本科
合肥师范学院,安徽省,合肥市,本科
安徽外国语学院,安徽省教育厅,合肥市,本科
滁州学院,安徽省,滁州市,本科
池州学院,安徽省,池州市,本科
皖西学院,安徽省,六安市,本科
宿州学院,安徽省,宿州市,本科
黄山学院,安徽省,黄山市,本科
巢湖学院,安徽省,巢湖市,本科
蚌埠学院,安徽省,蚌埠市,本科
铜陵学院,安徽省,铜陵市,本科
安徽新华学院,安徽省教育厅,合肥市,本科
合肥学院,安徽省,合肥市,本科
安徽医学高等专科学校,安徽省,合肥市,专科
安徽中医药高等专科学校,安徽省,芜湖市,专科
安庆医药高等专科学校,安徽省,安庆市,专科
合肥幼儿师范高等专科学校,安徽省,合肥市,专科
亳州师范高等专科学校,安徽省,亳州市,专科
桐城师范高等专科学校,安徽省,安庆市,专科
马鞍山师范高等专科学校,安徽省,马鞍山市,专科
安徽汽车职业技术学院,安徽省,合肥市,专科
皖西卫生职业学院,安徽省,六安市,专科
安徽职业技术学院,安徽省,合肥市,专科
芜湖职业技术学院,安徽省,芜湖市,专科
安徽水利水电职业技术学院,安徽省,合肥市,专科
淮北职业技术学院,安徽省,淮北市,专科
安徽警官职业学院,安徽省,合肥市,专科
安徽商贸职业技术学院,安徽省,芜湖市,专科
淮南职业技术学院,安徽省,淮南市,专科
淮南联合大学,安徽省,淮南市,专科
民办万博科技职业学院,安徽省教育厅,合肥市,专科
铜陵职业技术学院,安徽省,铜陵市,专科
安徽财贸职业学院,安徽省,合肥市,专科
安徽国际商务职业学院,安徽省,合肥市,专科
马鞍山职业技术学院,安徽省,马鞍山市,专科
安徽人口职业学院,安徽省,合肥市,专科
安徽新闻出版职业技术学院,安徽省,合肥市,专科
安徽城市管理职业学院,安徽省,合肥市,专科
安徽林业职业技术学院,安徽省,合肥市,专科
徽商职业学院,安徽省,合肥市,专科
滁州职业技术学院,安徽省,滁州市,专科
民办安徽旅游职业学院,安徽省教育厅,阜阳市,专科
安徽邮电职业技术学院,安徽省,合肥市,专科
安庆职业技术学院,安徽省,安庆市,专科
安徽广播影视职业技术学院,安徽省,合肥市,专科
安徽涉外经济职业学院,安徽省教育厅,合肥市,专科
安徽公安职业学院,安徽省,合肥市,专科
安徽审计职业学院,安徽省,合肥市,专科
宣城职业技术学院,安徽省,宣城市,专科
亳州职业技术学院,安徽省,亳州市,专科
安徽中澳科技职业学院,安徽省,合肥市,专科
安徽工业职业技术学院,安徽省,铜陵市,专科
安徽机电职业技术学院,安徽省,芜湖市,专科
安徽绿海商务职业学院,安徽省教育厅,合肥市,专科
合肥共达职业技术学院,安徽省教育厅,合肥市,专科
合肥科技职业学院,安徽省教育厅,合肥市,专科
蚌埠经济技术职业学院,安徽省教育厅,蚌埠市,专科
合肥职业技术学院,安徽省,合肥市,专科
阜阳科技职业学院,安徽省教育厅,阜阳市,专科
池州职业技术学院,安徽省,池州市,专科
安徽矿业职业技术学院,安徽省教育厅,淮北市,专科
安徽黄梅戏艺术职业学院,安徽省,安庆市,专科
六安职业技术学院,安徽省,六安市,专科
民办合肥滨湖职业技术学院,安徽省教育厅,合肥市,专科
合肥通用职业技术学院,安徽省,合肥市,专科
安徽体育运动职业技术学院,安徽省,合肥市,专科
安徽粮食工程职业学院,安徽省,合肥市,专科
合肥信息技术职业学院,安徽省教育厅,合肥市,专科
安徽艺术职业学院,安徽省,合肥市,专科
民办合肥经济技术职业学院,安徽省教育厅,合肥市,专科
安徽国防科技职业学院,安徽省,六安市,专科
安徽工商职业学院,安徽省,合肥市,专科
宿州职业技术学院,安徽省,宿州市,专科
安徽冶金科技职业学院,安徽省,马鞍山市,专科
阜阳职业技术学院,安徽省,阜阳市,专科
安徽工业经济职业技术学院,安徽省,合肥市,专科
安徽电子信息职业技术学院,安徽省,蚌埠市,专科
安徽交通职业技术学院,安徽省,合肥市,专科
安徽电气工程职业技术学院,安徽省,合肥市,专科
安徽工贸职业技术学院,安徽省,淮南市,专科
安徽长江职业学院,安徽省教育厅,合肥市,专科
安徽扬子职业技术学院,安徽省教育厅,芜湖市,专科
安徽现代信息工程职业学院,安徽省教育厅,六安市,专科
民办合肥财经职业学院,安徽省教育厅,合肥市,专科
芜湖信息技术职业学院,安徽省,芜湖市,专科
黄山职业技术学院,安徽省,黄山市,专科
滁州城市职业学院,安徽省,滁州市,专科
厦门大学,教育部,厦门市,本科
华侨大学,国务院侨办,泉州市,本科
福建农林大学,福建省,福州市,本科
集美大学,福建省,厦门市,本科
福州大学,福建省,福州市,本科
仰恩大学,福建省教育厅,泉州市,本科
福建医科大学,福建省,福州市,本科
福建中医药大学,福建省,福州市,本科
福建师范大学,福建省,福州市,本科
厦门理工学院,福建省,厦门市,本科
闽南理工学院,福建省教育厅,泉州市,本科
福建工程学院,福建省,福州市,本科
宁德师范学院,福建省,宁德市,本科
泉州师范学院,福建省,泉州市,本科
漳州师范学院,福建省,漳州市,本科
福州外语外贸学院,福建省教育厅,福州市,本科
福建警察学院,福建省,福州市,本科
闽江学院,福建省,福州市,本科
三明学院,福建省,三明市,本科
龙岩学院,福建省,龙岩市,本科
莆田学院,福建省,莆田市,本科
武夷学院,福建省,南平市,本科
福建江夏学院,福建省,福州市,本科
厦门医学高等专科学校,福建省,厦门市,专科
泉州医学高等专科学校,福建省,泉州市,专科
福建幼儿师范高等专科学校,福建省,福州市,专科
泉州幼儿师范高等专科学校,福建省,泉州市,专科
福建商业高等专科学校,福建省,福州市,专科
福州英华职业学院,福建省教育厅,福州市,专科
福建船政交通职业学院,福建省,福州市,专科
厦门华厦职业学院,福建省教育厅,厦门市,专科
泉州纺织服装职业学院,福建省教育厅,泉州市,专科
漳州职业技术学院,福建省,漳州市,专科
黎明职业大学,福建省,泉州市,专科
福建华南女子职业学院,福建省教育厅,福州市,专科
闽西职业技术学院,福建省,龙岩市,专科
福州黎明职业技术学院,福建省教育厅,福州市,专科
厦门东海职业技术学院,福建省教育厅,厦门市,专科
漳州卫生职业学院,福建省,漳州市,专科
福州职业技术学院,福建省,福州市,专科
福州海峡职业技术学院,福建省教育厅,福州市,专科
泉州理工职业学院,福建省教育厅,泉州市,专科
福建警官职业学院,福建省,福州市,专科
闽北职业技术学院,福建省,南平市,专科
泉州华光摄影艺术职业学院,福建省教育厅,泉州市,专科
福建林业职业技术学院,福建省,南平市,专科
泉州经贸职业技术学院,福建省,泉州市,专科
福建卫生职业技术学院,福建省,福州市,专科
厦门华天涉外职业技术学院,福建省教育厅,厦门市,专科
漳州理工职业学院,福建省教育厅,漳州市,专科
厦门兴才职业技术学院,福建省教育厅,厦门市,专科
泉州信息职业技术学院,福建省教育厅,泉州市,专科
湄洲湾职业技术学院,福建省,莆田市,专科
福州软件职业技术学院,福建省教育厅,福州市,专科
福州科技职业技术学院,福建省教育厅,福州市,专科
福建艺术职业学院,福建省,福州市,专科
福建生物工程职业技术学院,福建省,福州市,专科
德化陶瓷职业技术学院,福建省,泉州市,专科
福建体育职业技术学院,福建省,福州市,专科
宁德职业技术学院,福建省,宁德市,专科
厦门软件职业技术学院,福建省教育厅,厦门市,专科
三明职业技术学院,福建省,三明市,专科
福建对外经济贸易职业技术学院,福建省,福州市,专科
厦门海洋职业技术学院,福建省,厦门市,专科
福建农业职业技术学院,福建省,福州市,专科
福建信息职业技术学院,福建省,福州市,专科
厦门演艺职业学院,福建省教育厅,厦门市,专科
武夷山职业学院,福建省教育厅,南平市,专科
福建电力职业技术学院,福建省,泉州市,专科
漳州科技职业学院,福建省教育厅,漳州市,专科
厦门城市职业学院,福建省,厦门市,专科
厦门南洋职业学院,福建省教育厅,厦门市,专科
漳州城市职业学院,福建省,漳州市,专科
福建水利电力职业技术学院,福建省,三明市,专科
泉州轻工职业学院,福建省教育厅,泉州市,专科
泉州泰山航海职业学院,福建省教育厅,泉州市,专科
厦门安防科技职业学院,福建省教育厅,厦门市,专科
南昌大学,江西省,南昌市,本科
江西理工大学,江西省,赣州市,本科
华东交通大学,江西省,南昌市,本科
东华理工大学,江西省,抚州市,本科
南昌航空大学,江西省,南昌市,本科
江西农业大学,江西省,南昌市,本科
江西师范大学,江西省,南昌市,本科
江西科技师范大学,江西省,南昌市,本科
江西财经大学,江西省,南昌市,本科
井冈山大学,江西省,吉安市,本科
景德镇陶瓷学院,江西省,景德镇,本科
南昌工程学院,江西省,南昌市,本科
南昌理工学院,江西省教育厅,南昌市,本科
南昌工学院,江西省教育厅,南昌市,本科
江西中医学院,江西省,南昌市,本科
赣南医学院,江西省,赣州市,本科
上饶师范学院,江西省,上饶市,本科
赣南师范学院,江西省,赣州市,本科
江西警察学院,江西省,南昌市,本科
江西服装学院,江西省教育厅,南昌市,本科
九江学院,江西省,九江市,本科
江西科技学院,江西省教育厅,南昌市,本科
新余学院,江西省,新余市,本科
宜春学院,江西省,宜春市,本科
江西中医药高等专科学校,江西省,抚州市,专科
南昌师范高等专科学校,江西省,南昌市,专科
景德镇高等专科学校,江西省,景德镇,专科
萍乡高等专科学校,江西省,萍乡市,专科
江西护理职业技术学院,江西省,南昌市,专科
九江职业技术学院,江西省,九江市,专科
江西工业职业技术学院,江西省,南昌市,专科
九江职业大学,江西省,九江市,专科
江西泰豪动漫职业学院,江西省教育厅,南昌市,专科
江西先锋软件职业技术学院,江西省教育厅,南昌市,专科
江西工业贸易职业技术学院,江西省,南昌市,专科
江西枫林涉外经贸职业学院,江西省教育厅,九江市,专科
江西司法警官职业学院,江西省,南昌市,专科
江西城市职业学院,江西省教育厅,南昌市,专科
江西太阳能科技职业学院,江西省教育厅,新余市,专科
江西生物科技职业学院,江西省,南昌市,专科
江西电力职业技术学院,江西省,南昌市,专科
江西外语外贸职业学院,江西省,南昌市,专科
宜春职业技术学院,江西省,宜春市,专科
江西旅游商贸职业学院,江西省,南昌市,专科
抚州职业技术学院,江西省,抚州市,专科
江西青年职业学院,江西省,南昌市,专科
江西工程职业学院,江西省,南昌市,专科
江西建设职业技术学院,江西省,南昌市,专科
江西管理职业学院,江西省,南昌市,专科
江西农业工程职业学院,江西省,樟树市,专科
江西航空职业技术学院,江西省,南昌市,专科
江西经济管理职业学院,江西省,南昌市,专科
上饶职业技术学院,江西省,上饶市,专科
江西应用工程职业学院,江西省,萍乡市,专科
江西制造职业技术学院,江西省,南昌市,专科
景德镇陶瓷职业技术学院,江西省教育厅,景德镇市,专科
鹰潭职业技术学院,江西省,鹰潭市,专科
江西应用技术职业学院,江西省,赣州市,专科
江西渝州科技职业学院,江西省教育厅,新余市,专科
